metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
vus,1641473096,10.000000,,,,,,,,,,,,,,,
vus_max,1641473096,130.000000,,,,,,,,,,,,,,,
vus,1641473097,10.000000,,,,,,,,,,,,,,,
vus_max,1641473097,130.000000,,,,,,,,,,,,,,,
vus,1641473098,10.000000,,,,,,,,,,,,,,,
vus_max,1641473098,130.000000,,,,,,,,,,,,,,,
vus,1641473099,10.000000,,,,,,,,,,,,,,,
vus_max,1641473099,130.000000,,,,,,,,,,,,,,,
vus,1641473100,10.000000,,,,,,,,,,,,,,,
vus_max,1641473100,130.000000,,,,,,,,,,,,,,,
vus,1641473101,10.000000,,,,,,,,,,,,,,,
vus_max,1641473101,130.000000,,,,,,,,,,,,,,,
vus,1641473102,10.000000,,,,,,,,,,,,,,,
vus_max,1641473102,130.000000,,,,,,,,,,,,,,,
vus,1641473103,10.000000,,,,,,,,,,,,,,,
vus_max,1641473103,130.000000,,,,,,,,,,,,,,,
vus,1641473104,10.000000,,,,,,,,,,,,,,,
vus_max,1641473104,130.000000,,,,,,,,,,,,,,,
vus,1641473105,10.000000,,,,,,,,,,,,,,,
vus_max,1641473105,130.000000,,,,,,,,,,,,,,,
dropped_iterations,1641473105,1.000000,,,,,,,,,stage_1,,,,,,
http_reqs,1641473106,1.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
http_req_duration,1641473106,2048.070700,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
http_req_blocked,1641473106,312.216900,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
http_req_connecting,1641473106,100.064700,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
http_req_tls_handshaking,1641473106,211.721800,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
http_req_sending,1641473106,1.505600,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
http_req_waiting,1641473106,1961.768900,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
http_req_receiving,1641473106,84.796200,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
http_req_failed,1641473106,0.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-cf1e98567ab91a92f1aedd1cefb98670.jpg,trace_header=00-cf1e98567ab91a92f1aedd1cefb98670-4e5920b55faa2236-01
checks,1641473106,1.000000,status is 200,,,,,,,,stage_1,,,,,,
data_sent,1641473106,168347.000000,,,,,,,,,stage_1,,,,,,
data_received,1641473106,4791.000000,,,,,,,,,stage_1,,,,,,
iteration_duration,1641473106,2362.306400,,,,,,,,,stage_1,,,,,,
iterations,1641473106,1.000000,,,,,,,,,stage_1,,,,,,
http_reqs,1641473106,1.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
http_req_duration,1641473106,6116.086600,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
http_req_blocked,1641473106,336.625200,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
http_req_connecting,1641473106,108.299900,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
http_req_tls_handshaking,1641473106,227.882300,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
http_req_sending,1641473106,5.093500,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
http_req_waiting,1641473106,6110.096800,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
http_req_receiving,1641473106,0.896300,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
http_req_failed,1641473106,0.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,HTTP/1.1,stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-8918141d2e12a4858c9b80823be346dd.jpg,trace_header=00-8918141d2e12a4858c9b80823be346dd-80f8ea995ab9b4a2-01
checks,1641473106,1.000000,status is 200,,,,,,,,stage_1,,,,,,
data_sent,1641473106,168347.000000,,,,,,,,,stage_1,,,,,,
data_received,1641473106,4791.000000,,,,,,,,,stage_1,,,,,,
iteration_duration,1641473106,6454.122300,,,,,,,,,stage_1,,,,,,
iterations,1641473106,1.000000,,,,,,,,,stage_1,,,,,,
